2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 511da8f331f0a8f7: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy b7417179388bf3aa: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 19dcd7b20db138b0: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy b5e6318b44656b8b: name 'CCI_20' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 46df7a435bf79480: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 7748fd89376ac59f: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy a7f60a290c85f56c: name 'CCI_20' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy dc9b83b0ebe714cf: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 58b22f0a26eaa66f: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 22231a396bab6692: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 78866b45813c0db3: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 25b9ee90c3cf3027: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy b649d2da7fde5a16: name 'CCI_20' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy b01713e2761fa66d: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 000637d384bafa19: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 6ffaba195656976f: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy e1c834562efaa4e8: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 7822d477c9de9713: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 81b2004ec87bcd2d: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy bf4b57847396b3b8: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 91bea43258f24200: name 'avg_range_last_50' is not defined
2025-11-19 14:51:21 - ERROR    - __main__ - Error evaluating rule for strategy 3fc65012242657cb: name 'avg_range_last_10' is not defined
